text_id,gold_label,GLAD_label,GLADconf0,GLADconf1,GLADconf2
0,2,2,1.4136064984e-05,5.81145069216e-06,0.999980052484
1,1,2,0.0551916430706,0.462628930933,0.482179425997
2,1,1,5.99068442336e-128,1.0,4.75433345211e-129
3,0,0,0.731154326178,0.062889394942,0.20595627888
4,2,0,0.844481261694,0.017444872373,0.138073865933
5,1,1,3.67403340065e-54,1.0,3.67403340065e-54
6,2,2,0.00111747028052,0.000508355727904,0.998374173992
7,2,2,5.14842228697e-19,9.97203553072e-19,1.0
8,1,2,0.0220985216668,0.168939127616,0.808962350717
9,2,2,0.00115086424045,0.000268262810928,0.998580872949
10,2,0,0.995724515641,0.00117522898974,0.00310025536957
11,2,2,0.121130899006,0.0386830926748,0.840186008319
12,2,2,6.9774985443e-84,1.83591986882e-88,1.0
13,2,2,1.92250905718e-15,6.97224118851e-16,1.0
14,2,2,0.197792501624,0.34489211902,0.457315379356
15,1,1,1.36978053838e-05,0.999963157609,2.31445851761e-05
16,2,2,3.84701986923e-189,1.09172887849e-192,1.0
17,2,2,2.01781452196e-22,1.37683498106e-22,1.0
18,2,0,0.599735191013,0.108054563643,0.292210245344
19,0,0,1.0,6.86798868443e-195,6.86798868443e-195
20,1,2,0.0483060089236,0.262861231086,0.68883275999
21,1,1,1.27663007887e-15,1.0,1.27663007887e-15
22,2,2,0.0249589649539,0.195956960737,0.779084074309
23,1,1,0.195159203326,0.411148392099,0.393692404574
24,2,2,1.44631314977e-22,1.44631314977e-22,1.0
25,1,2,4.11202911707e-13,1.31853182799e-13,0.999999999999
26,2,2,0.183919666932,0.279415247992,0.536665085076
27,0,0,1.0,3.14431590668e-183,4.73315661992e-181
28,1,1,3.90080280729e-53,1.0,3.90080280729e-53
29,1,1,2.29045379101e-46,1.0,2.29045379101e-46
30,1,1,1.65949709974e-177,1.0,9.07208234632e-184
31,0,0,1.0,4.53685907652e-90,9.12652062575e-89
32,1,1,5.86553284756e-06,0.999971748648,2.23858196089e-05
33,1,1,0.0361982027029,0.794167492198,0.169634305099
34,2,2,2.27066955325e-22,3.26709524146e-23,1.0
35,2,0,0.463245408514,0.134800137906,0.40195445358
36,2,2,8.68347962997e-34,8.68347962997e-34,1.0
37,0,0,1.0,8.38459258439e-86,1.77665795862e-84
38,1,1,1.71411707788e-07,0.999999657177,1.71411707788e-07
39,2,2,7.46964263784e-259,7.59783930464e-264,1.0
40,1,2,0.0359979870703,0.210085801136,0.753916211794
41,2,2,4.45570704011e-128,2.22888364558e-129,1.0
42,2,2,2.74494249796e-14,2.74494249796e-14,1.0
43,1,2,9.12652062575e-89,4.53685907652e-90,1.0
44,2,2,2.11282390395e-109,1.0523473589e-110,1.0
45,1,1,8.20611393174e-10,0.999999997203,1.97683211764e-09
46,1,1,6.84720551205e-16,1.0,6.84720551205e-16
47,2,2,2.33907252149e-12,8.29719027298e-12,0.999999999989
48,2,2,1.50185461229e-130,9.24714106491e-132,1.0
49,2,2,2.11282390395e-109,1.0523473589e-110,1.0
50,0,2,0.336178582727,0.0519787819569,0.611842635316
51,2,2,0.0120225757426,0.00485630029418,0.983121123963
52,2,2,0.00369620692899,0.0115436610069,0.984760132064
53,2,2,0.22293028891,0.0901151744326,0.686954536658
54,1,2,3.26711022075e-08,9.52339700365e-13,0.999999967328
55,2,0,0.999999959047,7.55301031606e-09,3.33999630961e-08
56,2,2,1.82592597317e-72,9.18289161033e-74,1.0
57,2,2,5.41116798712e-07,1.85468475481e-07,0.999999273415
58,0,0,1.0,1.50948531677e-237,1.50948531677e-237
59,0,0,1.0,4.90288186419e-32,2.89983859014e-31
60,2,2,0.0991212518583,0.174593802129,0.726284946012
61,2,2,2.74515150369e-21,6.969665007e-21,1.0
62,2,2,4.44697775081e-13,1.93470577696e-12,0.999999999998
63,1,2,0.0273972890167,0.0997967606434,0.87280595034
64,2,2,3.98977586039e-07,1.30604820249e-06,0.999998294974
65,2,2,0.000370192785499,7.72422607033e-05,0.999552564954
66,2,2,0.20285433318,0.123976983661,0.67316868316
67,2,2,3.09206142445e-44,3.09206142445e-44,1.0
68,1,2,0.000935835595432,0.00239016025742,0.996674004147
69,2,0,0.99973821341,0.000194417121021,6.73694692856e-05
70,1,2,0.0632126419148,0.372407966604,0.564379391481
71,2,2,6.13407760117e-114,3.05888704724e-115,1.0
72,1,2,0.0592308857448,0.335675947202,0.605093167053
73,2,0,1.0,0.0,0.0
74,2,2,1.62408311269e-05,6.42017681041e-06,0.999977338992
75,0,0,1.0,4.45570704011e-128,2.22888364558e-129
76,2,2,0.0163240577114,0.130022884989,0.853653057299
77,1,1,0.0562667073305,0.545581473547,0.398151819123
78,0,0,1.0,1.30136272578e-145,5.37525881224e-142
79,2,2,7.12633293156e-59,3.35870027352e-60,1.0
80,2,0,0.999954475929,1.36565659347e-05,3.18675046678e-05
81,1,1,3.32261922141e-13,0.999999999999,9.11270586602e-13
82,0,0,1.0,8.70199971778e-80,1.75095924963e-78
83,1,1,0.0566521082264,0.573383809267,0.369964082507
84,1,2,0.0712057664534,0.429396605572,0.499397627974
85,2,0,0.988456721205,0.000179104632827,0.0113641741623
86,2,2,2.52194846099e-19,7.12805432141e-19,1.0
87,1,1,0.0488609937348,0.573270310704,0.377868695562
88,2,2,4.14995237397e-54,4.14995237397e-54,1.0
89,2,0,0.995169070816,0.000782862385328,0.00404806679843
90,1,1,1.29064315495e-137,1.0,8.16806384609e-139
91,2,2,0.00176232405409,0.0112131422674,0.987024533679
92,1,1,0.0380902611426,0.695209225128,0.266700513729
93,2,2,1.93649418913e-164,5.07975791012e-169,1.0
94,2,2,2.11282390395e-109,1.0523473589e-110,1.0
95,2,2,1.87709065694e-19,1.87709065694e-19,1.0
96,1,1,0.000425844306346,0.99665295925,0.00292119644392
97,2,2,1.56055329071e-48,1.56055329071e-48,1.0
98,2,2,1.06368184561e-284,1.06368184561e-284,1.0
99,1,1,0.0407534391324,0.843056017424,0.116190543444
100,0,0,1.0,5.62708091186e-136,5.62708091186e-136
101,2,2,0.0034669656857,0.000371830215874,0.996161204098
102,1,1,1.13906071934e-08,0.999999977219,1.13906071934e-08
103,2,2,9.12652062575e-89,4.53685907652e-90,1.0
104,2,2,6.0745230234e-53,6.0745230234e-53,1.0
105,1,1,0.010946615259,0.646390249334,0.342663135407
106,1,1,1.83939629218e-11,0.999999999963,1.83939629218e-11
107,2,1,0.0548886550034,0.597780759579,0.347330585417
108,1,1,6.49185008762e-51,1.0,6.49185008762e-51
109,2,2,0.289013119664,0.0422511742915,0.668735706044
110,2,2,4.26986456183e-62,9.80086675222e-67,1.0
111,1,2,0.0466545618414,0.350353924974,0.602991513185
112,0,0,0.996437873865,0.000990129044812,0.00257199709007
113,0,0,1.0,4.89162199423e-59,4.89162199423e-59
114,1,1,1.01380212133e-12,0.999999999998,1.01380212133e-12
115,1,1,1.57432549252e-27,1.0,2.75241700817e-28
116,1,2,0.0137995950323,0.0872181525641,0.898982252404
117,1,1,0.0974425959047,0.463146069437,0.439411334659
118,1,1,3.33443085321e-15,1.0,3.33443085321e-15
119,1,1,9.78577664151e-45,1.0,9.78577664151e-45
120,1,1,0.0197195252212,0.820937526319,0.15934294846
121,1,1,0.000140456356744,0.999023724475,0.000835819168383
122,1,1,0.0477598855137,0.69749891407,0.254741200417
123,1,1,0.0427879718779,0.829955456109,0.127256572013
124,1,2,0.0147874685154,0.101334965657,0.883877565827
125,1,2,0.00735306171827,0.0335145847648,0.959132353517
126,0,0,1.0,2.24584353979e-63,2.24584353979e-63
127,2,2,3.51268548407e-05,2.05742417999e-05,0.999944298903
128,2,2,6.53628839422e-258,6.53628839422e-258,1.0
129,2,2,1.37700129462e-62,1.37700129462e-62,1.0
130,1,1,0.0107841566792,0.917991376356,0.071224466965
131,2,2,2.3930927522e-22,9.85344015948e-23,1.0
132,1,1,0.0331386820372,0.852076637967,0.114784679996
133,2,2,2.23143510921e-20,8.52677511178e-20,1.0
134,2,2,2.69292835028e-195,9.72634686114e-195,1.0
135,2,2,3.31292238908e-06,6.73205906524e-07,0.999996013872
136,2,2,3.15937717509e-164,2.06816734093e-165,1.0
137,0,0,0.988689798377,0.00316240364551,0.00814779797725
138,1,1,0.0433938020449,0.672237390568,0.284368807387
139,2,2,7.72046113987e-21,7.72046113987e-21,1.0
140,2,2,3.42438340303e-09,8.25390251908e-09,0.999999988322
141,2,2,3.89466455855e-198,3.17654874955e-201,1.0
142,0,0,1.0,8.32747536008e-199,7.19988088229e-198
143,1,1,4.89162199423e-59,1.0,4.89162199423e-59
144,0,0,1.0,3.29107042761e-18,9.18308744668e-18
145,2,2,9.45059520501e-07,2.03349117264e-07,0.999998851591
146,1,1,2.17240281065e-08,0.999999886395,9.18808697324e-08
147,1,1,2.74494249796e-14,1.0,2.74494249796e-14
148,0,0,1.0,4.76813290426e-130,3.69633024081e-129
149,1,1,0.0113142139422,0.929393223373,0.0592925626848
150,1,2,7.67868939847e-44,3.62567143578e-45,1.0
151,2,0,0.542621219362,0.123853052425,0.333525728212
152,0,0,1.0,1.0523473589e-110,2.11282390395e-109
153,1,1,0.0489784307195,0.625261584868,0.325759984413
154,2,2,1.78494374217e-13,1.78494374217e-13,1.0
155,2,0,0.510461295491,0.138989590329,0.35054911418
156,2,2,6.63324206751e-50,6.63324206751e-50,1.0
157,2,0,0.872734385087,0.0401342953226,0.0871313195902
158,2,2,0.00366847362475,0.00103481463883,0.995296711736
159,2,2,4.31108649255e-08,1.08312148553e-08,0.999999946058
160,2,2,0.423980827105,0.133472063271,0.442547109624
161,1,1,0.000629616612984,0.995925944189,0.00344443919834
162,0,0,1.0,3.86135239282e-133,4.40417421739e-132
163,2,2,0.0200039603944,0.010792550445,0.969203489161
164,1,1,1.35264013071e-07,0.999999729472,1.35264013071e-07
165,2,2,1.39272865096e-39,6.58221154718e-78,1.0
166,1,2,0.0203486513959,0.0631355737329,0.916515774871
167,1,1,2.35090921992e-06,0.999988054635,9.59445537543e-06
168,2,0,0.999310557097,0.000214476091286,0.000474966811477
169,0,0,1.0,4.02825838287e-128,5.22042495519e-127
170,0,0,1.0,3.5749550797e-53,7.10026705757e-52
171,0,0,0.872734385087,0.0401342953226,0.0871313195902
172,1,2,0.000676690483457,0.00589859232551,0.993424717191
173,2,2,1.77570598686e-13,1.77570598686e-13,1.0
174,2,2,1.34352375329e-05,7.48447256009e-05,0.999911720037
175,2,2,2.96645939352e-15,5.90370030742e-15,1.0
176,0,0,1.0,1.58398052512e-47,1.71853439776e-41
177,2,2,1.75095924963e-78,8.70199971778e-80,1.0
178,2,2,3.09735391116e-16,1.11574712497e-16,1.0
179,0,0,1.0,1.00863674511e-19,2.73853155607e-19
180,0,0,1.0,2.22888364558e-129,4.45570704011e-128
181,2,2,0.385844755884,0.170694384318,0.443460859798
182,1,1,0.0325120354392,0.855513530032,0.111974434528
183,1,1,0.00152469806686,0.993298371174,0.00517693075944
184,2,2,6.0745230234e-53,6.0745230234e-53,1.0
185,1,1,0.0472214967465,0.640774290123,0.31200421313
186,1,1,7.70045772496e-06,0.999963317709,2.89818331835e-05
187,1,2,0.0446192290988,0.285150253388,0.670230517513
188,1,1,0.0584429589787,0.644432287886,0.297124753135
189,1,1,0.0536544880875,0.578905283094,0.367440228819
190,2,0,0.991482690123,0.000850917416433,0.00766639246075
191,1,2,7.55301031606e-09,3.33999630961e-08,0.999999959047
192,2,0,0.67921911271,0.0407949227872,0.279985964503
193,1,1,1.90502133237e-197,1.0,5.93084558232e-252
194,1,2,0.0204101506059,0.171858940741,0.807730908653
195,2,2,1.22963621123e-11,1.98281754076e-11,0.999999999968
196,2,0,0.805754375587,0.0489570946854,0.145288529728
197,1,2,4.45570704011e-128,2.22888364558e-129,1.0
198,2,2,2.68107763425e-147,2.68107763425e-147,1.0
199,1,1,8.03282649629e-40,1.0,8.03282649629e-40
200,1,1,8.24177182867e-08,0.999999835165,8.24177182867e-08
201,2,2,1.54989602622e-53,1.54989602622e-53,1.0
202,1,2,2.71278449471e-24,1.85115739768e-24,1.0
203,2,2,6.913015933e-06,6.913015933e-06,0.999986173968
204,0,0,0.578864717728,0.118332959311,0.30280232296
205,0,0,0.996492578914,0.000624733687213,0.00288268739872
206,2,0,0.966442477135,0.0160485443741,0.017508978491
207,2,2,1.18377895498e-79,2.75439852835e-84,1.0
208,2,2,2.11282390395e-109,1.0523473589e-110,1.0
209,2,0,1.0,9.57622619876e-24,2.50665404212e-23
210,1,1,0.0339336152406,0.879767647831,0.0862987369283
211,0,0,1.0,8.74386631359e-109,1.75178711423e-107
212,1,1,5.37525881224e-142,1.0,1.30136272578e-145
213,2,2,0.00682386163275,0.0340697540255,0.959106384342
214,2,2,0.0973651702882,0.0253406381434,0.877294191568
215,2,2,5.73757558573e-27,2.40164503219e-27,1.0
216,1,2,7.66124639866e-12,1.94453206581e-11,0.999999999973
217,2,2,6.11696292158e-05,1.49473894376e-05,0.999923882981
218,1,1,0.0503442308162,0.623689729024,0.325966040159
219,2,2,2.09579544626e-11,8.70440230914e-12,0.99999999997
220,1,1,0.013878704933,0.891227245305,0.0948940497617
221,2,0,0.632385374377,0.0451328861861,0.322481739437
222,1,1,0.049489132001,0.613511228967,0.336999639032
223,2,2,1.18927801309e-58,6.48198660451e-63,1.0
224,2,2,0.0,0.0,1.0
225,2,2,1.77665795862e-84,8.38459258439e-86,1.0
226,1,1,0.0256077534542,0.864719524468,0.109672722078
227,1,1,7.73730724072e-12,0.999999999985,7.73730724072e-12
228,2,2,1.75708965604e-09,1.75708965604e-09,0.999999996486
229,1,2,0.0254637405055,0.189390565783,0.785145693711
230,1,1,0.053159064565,0.567544831632,0.379296103803
231,1,1,1.27157793523e-148,1.0,1.27157793523e-148
232,2,2,1.27293760439e-65,2.82721066334e-67,1.0
233,2,2,0.141610193522,0.0376182283616,0.820771578117
234,1,2,1.25850037883e-24,3.40047717699e-24,1.0
235,1,1,2.04393500572e-14,1.0,2.04393500572e-14
236,2,2,3.25645230454e-18,3.25645230454e-18,1.0
237,0,0,1.0,8.82170769864e-52,8.82170769864e-52
238,1,2,2.71278449471e-24,1.85115739768e-24,1.0
239,2,0,0.919181081713,0.0088708135983,0.0719481046882
240,1,1,3.33443085321e-15,1.0,3.33443085321e-15
241,2,2,0.000362898982189,0.00091846516288,0.998718635855
242,2,2,3.71663210651e-247,3.21266005736e-250,1.0
243,0,0,0.970704438971,0.00842519267761,0.0208703683514
244,2,2,1.16802102474e-40,1.16802102474e-40,1.0
245,1,1,0.175755275173,0.490787463262,0.333457261565
246,0,0,1.0,3.00865820199e-104,6.03506815343e-103
247,2,2,3.44387769465e-05,1.27818466149e-05,0.999952779376
248,1,1,0.000351340150569,0.996712978478,0.00293568137132
249,2,2,7.46964263784e-259,7.59783930464e-264,1.0
250,2,0,0.469328284054,0.139804205223,0.390867510723
251,1,1,1.05752652084e-15,1.0,1.05752652084e-15
252,2,2,9.6131274002e-22,9.6131274002e-22,1.0
253,1,1,0.0441004197155,0.668366871903,0.287532708381
254,2,2,0.0210780978361,0.0275427429951,0.951379159169
255,2,2,0.343764637338,0.0501427867388,0.606092575924
256,1,1,3.55376537389e-174,1.0,3.15197373079e-175
257,1,1,1.28116582448e-57,1.0,1.28116582448e-57
258,2,0,0.593785400752,0.0520322517184,0.354182347529
259,2,2,8.79475734561e-97,3.27604890742e-53,1.0
260,1,1,5.28810746536e-08,0.999999894238,5.28810746536e-08
261,1,1,2.16075109928e-15,1.0,2.16075109928e-15
262,1,1,2.61225519819e-12,0.999999999995,2.61225519819e-12
263,1,1,5.70899705095e-197,1.0,6.14850285826e-198
264,1,1,1.2223126695e-07,0.999999607689,2.70079743109e-07
265,0,0,1.0,3.33501140845e-24,1.31453921603e-24
266,2,2,1.12815051087e-06,2.63312599353e-06,0.999996238723
267,1,1,2.23080365725e-17,1.0,2.23080365725e-17
268,1,1,7.84223168882e-12,0.999999999984,7.84223168882e-12
269,1,1,0.0303219214767,0.859943032864,0.109735045659
270,2,2,4.45570704011e-128,2.22888364558e-129,1.0
271,1,1,0.062200324032,0.590452283644,0.347347392324
272,2,2,6.13407760117e-114,3.05888704724e-115,1.0
273,2,2,1.33656945889e-07,3.14994446074e-08,0.999999834844
274,2,2,0.00023211234063,5.06871685071e-05,0.999717200491
275,1,2,4.40416950712e-193,4.66500724702e-194,1.0
276,2,2,1.86464226305e-53,1.86464226305e-53,1.0
277,1,2,0.0535448954576,0.354550859233,0.591904245309
278,2,2,0.0847610973754,0.0117663360008,0.903472566624
279,1,1,2.10136660865e-59,1.0,2.10136660865e-59
280,2,0,0.999999573577,7.70177422154e-08,3.4940502025e-07
281,0,0,1.0,1.52185740411e-293,1.52185740411e-293
282,1,1,2.06533730212e-06,0.999990907688,7.02697515261e-06
283,2,2,1.77707570899e-105,8.8767760764e-107,1.0
284,0,0,1.0,3.06347411062e-18,8.0170597899e-19
285,2,0,0.413337786374,0.34885976527,0.237802448356
286,1,1,0.0234610731089,0.795959527807,0.180579399084
287,1,1,0.0517871950148,0.598897499947,0.349315305038
288,0,0,0.999977338992,6.42017681041e-06,1.62408311269e-05
289,2,2,0.243052598659,0.0275554441867,0.729391957154
290,2,2,1.81802036338e-07,4.21600850827e-07,0.999999396597
291,1,1,1.14832498042e-25,1.0,2.52767985441e-39
292,2,2,3.26336266432e-33,7.75512459184e-20,1.0
293,2,0,0.998244260049,0.000301945947657,0.00145379400371
294,2,2,1.06490991676e-89,1.22595489996e-92,1.0
295,0,0,1.0,2.58066394467e-163,6.06238930702e-170
296,2,2,0.00515359335037,0.00103199558213,0.993814411067
297,1,1,2.16952482401e-08,0.99999995661,2.16952482401e-08
298,1,1,4.12984031674e-05,0.999595319508,0.000363382088545
299,2,2,6.969665007e-21,2.74515150369e-21,1.0
300,2,2,0.0621686103224,0.0114816000874,0.92634978959
301,1,2,0.0334377678492,0.225274116017,0.741288116133
302,2,2,1.37874194476e-12,6.26744700699e-13,0.999999999998
303,1,1,2.2149051822e-49,1.0,2.2149051822e-49
304,1,1,1.02436899059e-147,1.0,1.02436899059e-147
305,1,1,0.0376710477067,0.722149773015,0.240179179278
306,0,0,1.0,2.89899386917e-200,2.89899386917e-200
307,1,1,1.01884832803e-06,0.999994068881,4.91227065391e-06
308,2,0,0.999739249282,3.68201513799e-05,0.000223930566788
309,0,0,1.0,2.04283381077e-242,1.98793487163e-237
310,2,2,0.206087265214,0.130955079908,0.662957654878
311,0,0,1.0,1.34495334538e-104,1.50287841317e-100
312,2,2,0.0057705539802,0.00050230372903,0.993727142291
313,1,1,1.30236217119e-212,1.0,1.30236217119e-212
314,1,1,2.6323978268e-29,1.0,6.48296437546e-29
315,2,1,2.20646160929e-12,0.999999999996,2.20646160929e-12
316,1,1,2.04393500572e-14,1.0,2.04393500572e-14
317,2,2,1.49775475614e-13,1.49775475614e-13,1.0
318,2,0,0.972815398127,0.00258583912233,0.0245987627509
319,2,2,0.0368887064071,0.120509233761,0.842602059832
320,2,2,2.1288740701e-09,1.31399508678e-09,0.999999996557
321,1,1,0.0167363492206,0.869316951565,0.113946699215
322,2,2,4.45570704011e-128,2.22888364558e-129,1.0
323,2,2,0.321993802607,0.0494261197466,0.628580077646
324,0,0,1.0,1.07589592588e-18,1.07589592588e-18
325,2,2,0.312114017243,0.128900151383,0.558985831374
326,2,2,3.18499912342e-24,3.18499912342e-24,1.0
327,2,0,1.0,6.51820242926e-117,1.30612386105e-115
328,1,2,0.052983766483,0.378280945287,0.56873528823
329,2,2,0.000120504601745,2.09921676068e-05,0.999858503231
330,2,0,0.87642192068,0.017220552421,0.106357526899
331,2,2,0.146537527682,0.393806555934,0.459655916384
332,2,2,0.154815508493,0.376596850951,0.468587640557
333,2,2,3.19922711631e-07,7.029220171e-06,0.999992650857
334,0,2,0.3408967416,0.0508580613987,0.608245197001
335,2,2,5.8207142511e-55,5.8207142511e-55,1.0
336,1,1,1.66744888925e-06,0.999992339167,5.99338446787e-06
337,1,1,1.31399508678e-09,0.999999996557,2.1288740701e-09
338,1,1,8.03282649629e-40,1.0,8.03282649629e-40
339,2,2,9.65261272661e-05,0.0019693466819,0.997934127191
340,2,0,0.453869375006,0.134993254224,0.41113737077
341,2,2,1.54966510232e-168,2.60688569043e-170,1.0
342,1,1,6.7449866682e-13,0.999999999998,1.5796266723e-12
343,2,2,3.14771855561e-05,4.32693301922e-06,0.999964195881
344,0,0,1.0,4.44897762123e-143,2.68370181058e-141
345,2,2,2.11282390395e-109,1.0523473589e-110,1.0
346,2,2,1.08447313409e-06,5.54153233859e-06,0.999993373995
347,2,0,0.691877551064,0.0397842410998,0.268338207836
348,1,1,6.14118423835e-17,1.0,4.19087856422e-17
349,1,1,0.0120975312391,0.870905366491,0.11699710227
350,2,2,0.338426695176,0.0490021676263,0.612571137198
351,2,2,9.19321977254e-128,1.70479507314e-131,1.0
352,1,1,2.75903065151e-51,1.0,2.75903065151e-51
353,1,1,3.82547270738e-11,0.999999999923,3.82547270738e-11
354,2,0,0.999426517833,5.93384907348e-05,0.000514143676165
355,2,2,3.33443085321e-15,3.33443085321e-15,1.0
356,2,2,4.36832855118e-22,4.36832855118e-22,1.0
357,0,0,0.999985111498,2.92296307695e-06,1.19655393394e-05
358,1,2,0.0626773312185,0.349889408784,0.587433259998
359,1,2,0.0026045029207,0.0251061328374,0.972289364242
360,2,2,8.06201532877e-06,3.34769780294e-06,0.999988590287
361,1,2,0.038877513952,0.227059886914,0.734062599134
362,1,2,2.71278449471e-24,1.85115739768e-24,1.0
363,1,1,1.01380212133e-12,0.999999999998,1.01380212133e-12
364,1,2,0.0445670211631,0.292906107564,0.662526871273
365,2,2,1.52406150152e-09,6.40815865353e-09,0.999999992068
366,0,0,1.0,3.90080280729e-53,3.90080280729e-53
367,1,1,2.42831643155e-05,0.999755583804,0.000220133031516
368,1,1,9.45261977364e-11,0.999999999633,2.72408582353e-10
369,2,1,0.0274581419709,0.789600048518,0.182941809511
370,2,2,1.01372945522e-146,1.01372945522e-146,1.0
371,2,2,2.63030806222e-171,2.52245721793e-173,1.0
372,2,2,5.53240819498e-05,6.72331073279e-06,0.999937952607
373,1,2,0.0284249476502,0.217806964882,0.753768087468
