epoch, loss_val, ece_val, f1_val, pre_val, rec_val, acc_val, lr_rate, weight_decay, class_weight
42,0.6146444082260132,0.14235085238599116,0.0,0.0,0.0,0.5,0.01,0.1,[1. 1.]
68,0.5665363669395447,0.04218471050262451,0.0,0.0,0.0,0.5,0.01,0.1,[1. 3.]
481,0.5563086867332458,0.0508560041586558,0.6949152542372882,0.533457249070632,0.9965277777777778,0.5625,0.01,0.1,[1. 5.]
72,0.5705426335334778,0.04734611511230469,0.6666666666666666,0.5,1.0,0.5,0.01,0.1,[1. 7.]
42,0.6008040308952332,0.1541367065575388,0.6666666666666666,0.5,1.0,0.5,0.01,0.1,[ 1. 10.]
42,0.6094323396682739,0.18896040154827967,0.6666666666666666,0.5,1.0,0.5,0.01,0.1,[ 1. 12.]
42,0.6020362377166748,0.12462161191635662,0.0,0.0,0.0,0.5,0.01,0.01,[1. 1.]
481,0.5092520117759705,0.09745414906905758,0.37288135593220334,1.0,0.22916666666666666,0.6145833333333334,0.01,0.01,[1. 3.]
53,0.488512247800827,0.20881191610048216,0.7675507020280811,0.6968838526912181,0.8541666666666666,0.7413194444444444,0.01,0.01,[1. 5.]
54,0.49790626764297485,0.12939324592136675,0.7060270602706026,0.5466666666666666,0.9965277777777778,0.5850694444444444,0.01,0.01,[1. 7.]
42,0.5258947014808655,0.24306476597363752,0.6991473812423873,0.5384615384615384,0.9965277777777778,0.5711805555555556,0.01,0.01,[ 1. 10.]
42,0.5388771891593933,0.25539333471614456,0.6948130277442701,0.532347504621072,1.0,0.5607638888888888,0.01,0.01,[ 1. 12.]
42,0.5179276466369629,0.14749445313484308,0.3774647887323944,1.0,0.2326388888888889,0.6163194444444444,0.01,0.001,[1. 1.]
186,0.39196884632110596,0.17883265362535086,0.7127882599580713,0.8994708994708994,0.5902777777777778,0.7621527777777778,0.01,0.001,[1. 3.]
233,0.3709689974784851,0.19405389828090036,0.797153024911032,0.8175182481751825,0.7777777777777778,0.8020833333333334,0.01,0.001,[1. 5.]
264,0.37196779251098633,0.16887354128994048,0.8044871794871795,0.7470238095238095,0.8715277777777778,0.7881944444444444,0.01,0.001,[1. 7.]
282,0.38396328687667847,0.19104312831122017,0.789237668161435,0.6929133858267716,0.9166666666666666,0.7552083333333334,0.01,0.001,[ 1. 10.]
291,0.3939528465270996,0.2016531485908975,0.7843704775687409,0.6724565756823822,0.9409722222222222,0.7413194444444444,0.01,0.001,[ 1. 12.]
393,0.42896798253059387,0.16603819777568182,0.6308411214953271,0.9642857142857143,0.46875,0.7256944444444444,0.01,0.0001,[1. 1.]
446,0.33296748995780945,0.1326307646361076,0.7564356435643563,0.880184331797235,0.6631944444444444,0.7864583333333334,0.01,0.0001,[1. 3.]
409,0.3189648389816284,0.10924276944974229,0.7850467289719626,0.8502024291497976,0.7291666666666666,0.8003472222222222,0.01,0.0001,[1. 5.]
440,0.3159714937210083,0.09570318036195304,0.7934782608695653,0.8295454545454546,0.7604166666666666,0.8020833333333334,0.01,0.0001,[1. 7.]
423,0.31796103715896606,0.09306404209281835,0.7971781305114638,0.8100358422939068,0.7847222222222222,0.8003472222222222,0.01,0.0001,[ 1. 10.]
449,0.31997013092041016,0.0929665144584659,0.7944250871080138,0.7972027972027972,0.7916666666666666,0.7951388888888888,0.01,0.0001,[ 1. 12.]
42,0.6146681308746338,0.14281506784674194,0.0,0.0,0.0,0.5,0.01,0.1,[1. 1.]
69,0.5665398836135864,0.04191145300865173,0.0,0.0,0.0,0.5,0.01,0.1,[1. 3.]
481,0.5563086867332458,0.0508560041586558,0.6949152542372882,0.533457249070632,0.9965277777777778,0.5625,0.01,0.1,[1. 5.]
71,0.5705716013908386,0.04697471857070923,0.6666666666666666,0.5,1.0,0.5,0.01,0.1,[1. 7.]
42,0.6012018918991089,0.15398738864395356,0.6666666666666666,0.5,1.0,0.5,0.01,0.1,[ 1. 10.]
42,0.6090478897094727,0.18639958339432874,0.6666666666666666,0.5,1.0,0.5,0.01,0.1,[ 1. 12.]
42,0.603333592414856,0.11338646275301777,0.0,0.0,0.0,0.5,0.01,0.01,[1. 1.]
481,0.5092518329620361,0.09742726587379974,0.37288135593220334,1.0,0.22916666666666666,0.6145833333333334,0.01,0.01,[1. 3.]
52,0.48850080370903015,0.2160529374765853,0.7682737169517884,0.6957746478873239,0.8576388888888888,0.7413194444444444,0.01,0.01,[1. 5.]
58,0.49798882007598877,0.13010299562787014,0.7051597051597052,0.5456273764258555,0.9965277777777778,0.5833333333333334,0.01,0.01,[1. 7.]
42,0.5249119997024536,0.23973537790071636,0.6991473812423873,0.5384615384615384,0.9965277777777778,0.5711805555555556,0.01,0.01,[ 1. 10.]
43,0.5397130250930786,0.254892122414377,0.6948130277442701,0.532347504621072,1.0,0.5607638888888888,0.01,0.01,[ 1. 12.]
42,0.5176451802253723,0.15012921835295856,0.3774647887323944,1.0,0.2326388888888889,0.6163194444444444,0.01,0.001,[1. 1.]
186,0.39196473360061646,0.17704947230716547,0.7127882599580713,0.8994708994708994,0.5902777777777778,0.7621527777777778,0.01,0.001,[1. 3.]
233,0.37097275257110596,0.19402511728306612,0.797153024911032,0.8175182481751825,0.7777777777777778,0.8020833333333334,0.01,0.001,[1. 5.]
263,0.3719797730445862,0.16892999674504,0.8044871794871795,0.7470238095238095,0.8715277777777778,0.7881944444444444,0.01,0.001,[1. 7.]
280,0.3839682340621948,0.18925510773745674,0.789237668161435,0.6929133858267716,0.9166666666666666,0.7552083333333334,0.01,0.001,[ 1. 10.]
290,0.3939688205718994,0.2015871346100337,0.7843704775687409,0.6724565756823822,0.9409722222222222,0.7413194444444444,0.01,0.001,[ 1. 12.]
393,0.42896905541419983,0.17087591302374172,0.6308411214953271,0.9642857142857143,0.46875,0.7256944444444444,0.01,0.0001,[1. 1.]
447,0.3329578638076782,0.1305655063026481,0.7564356435643563,0.880184331797235,0.6631944444444444,0.7864583333333334,0.01,0.0001,[1. 3.]
408,0.3189665973186493,0.11074656002326971,0.7850467289719626,0.8502024291497976,0.7291666666666666,0.8003472222222222,0.01,0.0001,[1. 5.]
440,0.31596195697784424,0.09567577386688855,0.7934782608695653,0.8295454545454546,0.7604166666666666,0.8020833333333334,0.01,0.0001,[1. 7.]
421,0.31796643137931824,0.09130895626731217,0.7971781305114638,0.8100358422939068,0.7847222222222222,0.8003472222222222,0.01,0.0001,[ 1. 10.]
449,0.31997355818748474,0.09288472708107695,0.7944250871080138,0.7972027972027972,0.7916666666666666,0.7951388888888888,0.01,0.0001,[ 1. 12.]
44,0.6569533348083496,0.12467250227928162,0.0,0.0,0.0,0.5,0.05,0.1,[1. 1.]
42,0.5657949447631836,0.03974109888076782,0.0,0.0,0.0,0.5,0.05,0.1,[1. 3.]
481,0.5563086867332458,0.0508560041586558,0.6949152542372882,0.533457249070632,0.9965277777777778,0.5625,0.05,0.1,[1. 5.]
43,0.5695546269416809,0.0450671911239624,0.6666666666666666,0.5,1.0,0.5,0.05,0.1,[1. 7.]
61,0.6037776470184326,0.155096333887842,0.6666666666666666,0.5,1.0,0.5,0.05,0.1,[ 1. 10.]
42,0.6241872310638428,0.2238940139197641,0.6666666666666666,0.5,1.0,0.5,0.05,0.1,[ 1. 12.]
74,0.6945034861564636,0.19790559179253048,0.0,0.0,0.0,0.5,0.05,0.01,[1. 1.]
50,0.5088188648223877,0.09861567005929019,0.37288135593220334,1.0,0.22916666666666666,0.6145833333333334,0.05,0.01,[1. 3.]
51,0.4885183870792389,0.21217286866158244,0.7725856697819314,0.7005649717514124,0.8611111111111112,0.7465277777777778,0.05,0.01,[1. 5.]
50,0.4975200295448303,0.12901566369045112,0.7068965517241379,0.5477099236641222,0.9965277777777778,0.5868055555555556,0.05,0.01,[1. 7.]
49,0.5269907116889954,0.25107091665267944,0.6991473812423873,0.5384615384615384,0.9965277777777778,0.5711805555555556,0.05,0.01,[ 1. 10.]
51,0.5486490726470947,0.21286643213695952,0.6931407942238267,0.5303867403314917,1.0,0.5572916666666666,0.05,0.01,[ 1. 12.]
84,0.5508390069007874,0.22984262923192642,0.3636363636363636,1.0,0.2222222222222222,0.6111111111111112,0.05,0.001,[1. 1.]
42,0.3895106315612793,0.17694616547992656,0.7112970711297071,0.8947368421052632,0.5902777777777778,0.7604166666666666,0.05,0.001,[1. 3.]
70,0.3695657551288605,0.1931376652274695,0.7964285714285715,0.8198529411764706,0.7743055555555556,0.8020833333333334,0.05,0.001,[1. 5.]
87,0.37050414085388184,0.17323754257005122,0.8070739549839229,0.7514970059880239,0.8715277777777778,0.7916666666666666,0.05,0.001,[1. 7.]
46,0.38184139132499695,0.19344260124489665,0.7951807228915662,0.7021276595744681,0.9166666666666666,0.7638888888888888,0.05,0.001,[ 1. 10.]
52,0.392068088054657,0.20581728985740078,0.7900874635568513,0.6809045226130653,0.9409722222222222,0.75,0.05,0.001,[ 1. 12.]
260,0.4209713935852051,0.17335526077335492,0.6340326340326341,0.9645390070921985,0.4722222222222222,0.7274305555555556,0.05,0.0001,[1. 1.]
144,0.3299611806869507,0.13135183046364948,0.7607843137254903,0.8738738738738738,0.6736111111111112,0.7881944444444444,0.05,0.0001,[1. 3.]
137,0.31497249007225037,0.10674991119756468,0.7962962962962963,0.8531746031746031,0.7465277777777778,0.8090277777777778,0.05,0.0001,[1. 5.]
155,0.3119572103023529,0.092362306235979,0.7934782608695653,0.8295454545454546,0.7604166666666666,0.8020833333333334,0.05,0.0001,[1. 7.]
180,0.3129644989967346,0.09888719085655692,0.8140350877192981,0.8226950354609929,0.8055555555555556,0.8159722222222222,0.05,0.0001,[ 1. 10.]
197,0.31496477127075195,0.09574362127265583,0.8166089965397922,0.8137931034482758,0.8194444444444444,0.8159722222222222,0.05,0.0001,[ 1. 12.]
55,0.5645374059677124,0.018592000007629395,0.0,0.0,0.0,0.5,0.001,0.1,[1. 1.]
42,0.5586680173873901,0.04863119528939329,0.17142857142857143,1.0,0.09375,0.546875,0.001,0.1,[1. 3.]
481,0.5563086867332458,0.05085610567281643,0.6949152542372882,0.533457249070632,0.9965277777777778,0.5625,0.001,0.1,[1. 5.]
42,0.5548633933067322,0.04249005143841106,0.6873508353221958,0.5236363636363637,1.0,0.5451388888888888,0.001,0.1,[1. 7.]
48,0.5545132756233215,0.023552018683403758,0.6736842105263158,0.5079365079365079,1.0,0.515625,0.001,0.1,[ 1. 10.]
62,0.553524911403656,0.028629601001739502,0.6666666666666666,0.5,1.0,0.5,0.001,0.1,[ 1. 12.]
78,0.5415127277374268,0.07461279816925527,0.17142857142857143,1.0,0.09375,0.546875,0.001,0.01,[1. 1.]
191,0.508967936038971,0.0755322431214154,0.3865546218487395,1.0,0.23958333333333334,0.6197916666666666,0.001,0.01,[1. 3.]
284,0.4919624328613281,0.2086689983908501,0.7739938080495357,0.6983240223463687,0.8680555555555556,0.7465277777777778,0.001,0.01,[1. 5.]
267,0.5029572248458862,0.13052427644530934,0.7051597051597052,0.5456273764258555,0.9965277777777778,0.5833333333333334,0.001,0.01,[1. 7.]
140,0.5149384140968323,0.15037987008690837,0.7008547008547009,0.5404896421845574,0.9965277777777778,0.5746527777777778,0.001,0.01,[ 1. 10.]
136,0.5179805755615234,0.1520952247083187,0.7000000000000001,0.5394736842105263,0.9965277777777778,0.5729166666666666,0.001,0.01,[ 1. 12.]
186,0.49898678064346313,0.1901154756649501,0.36827195467422097,1.0,0.22569444444444445,0.6128472222222222,0.001,0.001,[1. 1.]
481,0.4103226661682129,0.16038613352510664,0.6939655172413793,0.9147727272727273,0.5590277777777778,0.7534722222222222,0.001,0.001,[1. 3.]
481,0.3947995603084564,0.20636582317658594,0.7964601769911505,0.8122743682310469,0.78125,0.8003472222222222,0.001,0.001,[1. 5.]
481,0.40162450075149536,0.1711984778650933,0.7919254658385093,0.7162921348314607,0.8854166666666666,0.7673611111111112,0.001,0.001,[1. 7.]
481,0.41864168643951416,0.20051916647288537,0.766896551724138,0.6361556064073226,0.9652777777777778,0.7065972222222222,0.001,0.001,[ 1. 10.]
481,0.4297599494457245,0.20193809436427224,0.7557354925775978,0.6181015452538632,0.9722222222222222,0.6857638888888888,0.001,0.001,[ 1. 12.]
481,0.44803762435913086,0.19510302480517164,0.5404040404040404,0.9907407407407407,0.3715277777777778,0.6840277777777778,0.001,0.0001,[1. 1.]
481,0.36837509274482727,0.15102683964909777,0.7186858316221766,0.8793969849246231,0.6076388888888888,0.7621527777777778,0.001,0.0001,[1. 3.]
481,0.3571663796901703,0.15687985588899916,0.7833935018050541,0.8157894736842105,0.7534722222222222,0.7916666666666666,0.001,0.0001,[1. 5.]
481,0.358633816242218,0.15442022091398636,0.7938671209540035,0.7792642140468228,0.8090277777777778,0.7899305555555556,0.001,0.0001,[1. 7.]
481,0.3694349229335785,0.14419388155349427,0.7993680884676145,0.7333333333333333,0.8784722222222222,0.7795138888888888,0.001,0.0001,[ 1. 10.]
481,0.37775927782058716,0.14935682941642076,0.7993874425727412,0.7150684931506849,0.90625,0.7725694444444444,0.001,0.0001,[ 1. 12.]
